axis,value,scene,layer,readout,result
A_Care_Compassion,0,S_defection,S7,util:serve_authority,0.12638435928859734
A_Care_Compassion,0,S_defection,S7,util:pursue_truth,0.3378892584497801
A_Care_Compassion,0,S_defection,S7,util:maintain_bonds,0.4239884848604299
A_Care_Compassion,0,S_defection,S7,util:seek_comfort,0.03881582622383364
A_Care_Compassion,0,S_defection,S7,util:self_transcendence,0.0940656987737956
A_Care_Compassion,0,S_defection,S7,util:accumulate_resources,0.2432600355191324
A_Care_Compassion,0,S_defection,S7,util:other,0.15
A_Care_Compassion,0,S_defection,S8,prior:A:escape,0.3602044514594028
A_Care_Compassion,0,S_defection,S8,prior:A:hide,0.2570243464214622
A_Care_Compassion,0,S_defection,S8,prior:A:wait,0.576393563149917
A_Care_Compassion,0,S_defection,S8,prior:B:help,0.06342989206266805
A_Care_Compassion,0,S_defection,S8,prior:B:harm,0.11626780823573975
A_Care_Compassion,0,S_defection,S8,prior:B:ask_info,0.9313943903010504
A_Care_Compassion,0,S_defection,S8,prior:B:avoid,0.10449461392079643
A_Care_Compassion,0,S_defection,S8,prior:B:confront,0.5636096491039407
A_Care_Compassion,0,S_defection,S8,prior:B:comfort,0.270973989864
A_Care_Compassion,0,S_defection,S8,prior:B:praise,0.2167791918912
A_Care_Compassion,0,S_defection,S8,prior:B:apologize,0.270973989864
A_Care_Compassion,0,S_defection,S8,prior:B:share_resource,0.180649326576
A_Care_Compassion,0,S_defection,S8,prior:B:treat,0.1445194612608
A_Care_Compassion,0,S_defection,S8,prior:B:guard,0.270973989864
A_Care_Compassion,0,S_defection,S8,prior:B:escort,0.19871425923360003
A_Care_Compassion,0,S_defection,S8,prior:B:command,0.264295625
A_Care_Compassion,0,S_defection,S8,prior:B:threaten,0.31234937500000004
A_Care_Compassion,0,S_defection,S8,prior:B:accuse,0.28832250000000004
A_Care_Compassion,0,S_defection,S8,prior:B:investigate,0.205
A_Care_Compassion,0,S_defection,S8,prior:B:observe_target,0.35000000000000003
A_Care_Compassion,0,S_defection,S8,prior:B:verify,0.17500000000000002
A_Care_Compassion,0,S_defection,S8,prior:B:talk,0.425
A_Care_Compassion,0,S_defection,S8,prior:B:negotiate,0.395
A_Care_Compassion,0,S_defection,S8,prior:B:signal,0.28
A_Care_Compassion,0,S_defection,S8,prior:B:call_backup,0.35000000000000003
A_Care_Compassion,0,S_defection,S8,prior:B:propose_trade,0.28
A_Care_Compassion,0,S_defection,S6,drv:safetyNeed,0.07267500000000002
A_Care_Compassion,0,S_defection,S6,drv:controlNeed,0.62488305
A_Care_Compassion,0,S_defection,S6,drv:statusNeed,0.06655842912004047
A_Care_Compassion,0,S_defection,S6,drv:affiliationNeed,0.6061219698668867
A_Care_Compassion,0,S_defection,S6,drv:resolveNeed,0.05553195668415409
A_Care_Compassion,0,S_defection,S6,drv:restNeed,0
A_Care_Compassion,0,S_defection,S6,drv:curiosityNeed,0.4978814141705625
A_Care_Compassion,0,S_defection,S8,act:aff:loot:A,0.0625
A_Care_Compassion,0,S_defection,S8,act:aff:negotiate:A:B,0.0625
A_Care_Compassion,0,S_defection,S8,act:con:challenge:A:B,0.0625
A_Care_Compassion,0,S_defection,S8,act:cog:monologue:A,0.125
A_Care_Compassion,0,S_defection,S8,act:cog:investigate:A:B,0.09375
A_Care_Compassion,0,S_defection,S8,act:aff:talk:A:B,0.125
A_Care_Compassion,0,S_defection,S8,act:aff:guard:A:B,0.0625
A_Care_Compassion,0,S_defection,S8,act:aff:share:A:B,0.09375
A_Care_Compassion,0,S_defection,S8,act:cog:observe:A,0.125
A_Care_Compassion,0,S_defection,S8,act:aff:submit:A:B,0.0625
A_Care_Compassion,0,S_defection,S8,act:aff:trade:A:B,0.0625
A_Care_Compassion,0,S_defection,S8,act:cog:observe_target:A:B,0.03125
A_Care_Compassion,0,S_defection,S8,act:aff:escort:A:B,0.03125
A_Care_Compassion,0,S_defection,S8,q:aff:talk:A:B,1.0966021392843475
A_Care_Compassion,0,S_defection,S8,q:aff:negotiate:A:B,0.7178750704446867
A_Care_Compassion,0,S_defection,S8,q:aff:escort:A:B,0.38712885197556085
A_Care_Compassion,0,S_defection,S8,q:aff:threaten:A:B,0.36733778642006615
A_Care_Compassion,0,S_defection,S8,q:cog:monologue:A,0.28724351288292377
A_Care_Compassion,0,S_defection,S8,q:aff:loot:A,0.19475753291393233
A_Care_Compassion,0,S_defection,S8,q:aff:guard:A:B,0.14031584607166536
A_Care_Compassion,0,S_defection,S8,q:aff:ask_info:A:B,0.12598803660536761
A_Care_Compassion,0,S_defection,S8,q:aff:share:A:B,0.1109393934491565
A_Care_Compassion,0,S_defection,S8,q:aff:submit:A:B,0.051841794856310595
A_Care_Compassion,0,S_defection,S8,action_entropy,3.577819531114783
A_Care_Compassion,0,S_defection,STATE,stress,0
A_Care_Compassion,0,S_defection,STATE,ctxDanger,0.15000000000000002
A_Care_Compassion,0,S_defection,OUTCOME,outcome:i_defect,0.125
A_Care_Compassion,0,S_defection,OUTCOME,outcome:both_cooperate,0.3125
A_Care_Compassion,0,S_defection,OUTCOME,outcome:no_engagement,0.5625
A_Care_Compassion,0,S_defection,OUTCOME,outcome_mean_self,1.5625
A_Care_Compassion,0,S_defection,OUTCOME,outcome_mean_other,0.9375
A_Care_Compassion,0,S_defection,OUTCOME,coop_rate,0.3125
A_Care_Compassion,0,S_defection,OUTCOME,unclassified_rate,0
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:affiliation,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:control,0.3558065116632674
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:exploration,0.32527744646820084
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:wealth,0.17030585725447583
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:status,0.05275504172075225
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:safety,0
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:order,0
A_Care_Compassion,0.16666666666666666,S_defection,S7,goal:rest,0.03587156341676033
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:reduce_self_threat,0.08063487756496245
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:stabilize_other,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:verify_claim,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:preserve_cooperation,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:confront_threat_source,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:restore_self_control,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_trust_signal,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:deescalate_interaction,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_status_position,0.08887397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:recover_resources,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_contact_channel,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:follow_order,0.06387397023141911
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_cohesion,0.47748389718853773
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_legitimacy,0.15137397023141913
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:assert_autonomy,0
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_self,0.04725442389819078
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:relief_from_stress,0.017932231079423155
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:help_wounded,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:immediate_compliance,0.32234024094734326
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:go_to_surface,0.2682206946141149
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_other,0.4399838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_others,0.4399838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:seek_information,0.35304197906573415
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:avoid_blame,0.038873970231419114
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:follow_leader,0.05137397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:support_leader,0.2706789337099784
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:challenge_leader,0.01387397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:scrutinize_leader,0.22804197906573415
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:faction_loyalty,0.24567893370997843
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:contain_enemy,0.2432206946141149
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:monitor_enemy,0.21545616201658166
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:complete_mission,0.2848402409473433
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:preserve_knowledge,0.2247616560537401
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:contain_threat,0.2682206946141149
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:avoid_pain,0.026312684746194817
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:keep_vow,0.08155991793534925
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:uphold_values,0.08887397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:redeem_self,0.08887397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:fulfill_role,0.1263739702314191
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_specific_person,0.4024838971885377
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:test_loyalty,0.29734024094734324
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:escape,0.02225442389819078
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:avenge,0.08887397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:self_preservation,0.018134877564962446
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:BODY_CIRCADIAN_RESET,0.0719904919274272
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:protect_lives,0.2665593873767501
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_order,0.30984024094734325
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:seek_status,0.13887397023141912
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:preserve_autonomy,0.009754423898190784
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:serve_authority,0.1263739702314191
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:pursue_truth,0.33777744646820085
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:maintain_bonds,0.42748389718853774
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:seek_comfort,0.03881268474619482
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:self_transcendence,0.09405991793534925
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:accumulate_resources,0.2432206946141149
A_Care_Compassion,0.16666666666666666,S_defection,S7,util:other,0.15
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:A:escape,0.3598465394091662
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:A:hide,0.25702389413486565
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:A:wait,0.5764023908464718
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:help,0.06347997615527885
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:harm,0.11615514726144252
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:ask_info,0.9313664031565541
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:avoid,0.10407390785036798
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:confront,0.563596430328486
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:comfort,0.3131254993984
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:praise,0.2468874129872
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:apologize,0.2830172783024
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:share_resource,0.2167791918912
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:treat,0.1926926150144
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:guard,0.2950605667408
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:escort,0.2288224803296
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:command,0.264295625
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:threaten,0.28031354166666667
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:accuse,0.26429562500000003
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:investigate,0.205
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:observe_target,0.35000000000000003
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:verify,0.17500000000000002
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:talk,0.44166666666666665
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:negotiate,0.395
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:signal,0.28
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:call_backup,0.35000000000000003
A_Care_Compassion,0.16666666666666666,S_defection,S8,prior:B:propose_trade,0.28
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:safetyNeed,0.07267500000000002
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:controlNeed,0.62488305
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:statusNeed,0.06655842912004047
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:affiliationNeed,0.6240857593144472
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:resolveNeed,0.05516461463052375
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:restNeed,0
A_Care_Compassion,0.16666666666666666,S_defection,S6,drv:curiosityNeed,0.4978814141705625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:loot:A,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:negotiate:A:B,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:con:challenge:A:B,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:cog:monologue:A,0.125
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:cog:investigate:A:B,0.09375
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:talk:A:B,0.125
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:guard:A:B,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:share:A:B,0.09375
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:cog:observe:A,0.125
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:submit:A:B,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:trade:A:B,0.0625
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:cog:observe_target:A:B,0.03125
A_Care_Compassion,0.16666666666666666,S_defection,S8,act:aff:escort:A:B,0.03125
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:talk:A:B,1.1090643767373372
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:negotiate:A:B,0.727543288012427
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:escort:A:B,0.401038443657582
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:threaten:A:B,0.3705837559769359
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:cog:monologue:A,0.2884537994015311
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:loot:A,0.19617422353051425
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:guard:A:B,0.14889512308772
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:ask_info:A:B,0.12597824110479386
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:share:A:B,0.11413255980621086
A_Care_Compassion,0.16666666666666666,S_defection,S8,q:aff:submit:A:B,0.05283310087610531
A_Care_Compassion,0.16666666666666666,S_defection,S8,action_entropy,3.577819531114783
A_Care_Compassion,0.16666666666666666,S_defection,STATE,stress,0
A_Care_Compassion,0.16666666666666666,S_defection,STATE,ctxDanger,0.15000000000000002
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome:i_defect,0.125
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome:both_cooperate,0.3125
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome:no_engagement,0.5625
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_mean_self,1.5625
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,outcome_mean_other,0.9375
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,coop_rate,0.3125
A_Care_Compassion,0.16666666666666666,S_defection,OUTCOME,unclassified_rate,0
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:affiliation,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:control,0.3557341117734132
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:exploration,0.3251655968037085
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:wealth,0.1699920568626807
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:status,0.052637064416143055
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:safety,0
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:order,0
A_Care_Compassion,0.3333333333333333,S_defection,S7,goal:rest,0.03576397867065303
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:reduce_self_threat,0.08062860161324424
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:stabilize_other,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:verify_claim,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:preserve_cooperation,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:confront_threat_source,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:restore_self_control,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_trust_signal,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:deescalate_interaction,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_status_position,0.08886357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:recover_resources,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_contact_channel,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:follow_order,0.06386357767291723
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_cohesion,0.4808956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_legitimacy,0.15136357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:assert_autonomy,0
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_self,0.047246089643080726
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:relief_from_stress,0.017927034800172215
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:help_wounded,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:immediate_compliance,0.32229884472316517
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:go_to_surface,0.2681813566933287
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_other,0.4433956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_others,0.4433956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:seek_information,0.35294985428856085
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:avoid_blame,0.03886357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:follow_leader,0.05136357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:support_leader,0.27237963339951027
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:challenge_leader,0.013863577672917224
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:scrutinize_leader,0.22794985428856085
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:faction_loyalty,0.24737963339951025
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:contain_enemy,0.24318135669332872
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:monitor_enemy,0.21539709920847638
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:complete_mission,0.2847988447231652
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:preserve_knowledge,0.22470514471403835
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:contain_threat,0.2681813566933287
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:avoid_pain,0.026309546770335715
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:keep_vow,0.08155413514864272
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:uphold_values,0.08886357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:redeem_self,0.08886357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:fulfill_role,0.12636357767291723
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_specific_person,0.4058956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:test_loyalty,0.2972988447231652
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:escape,0.022246089643080724
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:avenge,0.08886357767291722
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:self_preservation,0.01812860161324424
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:BODY_CIRCADIAN_RESET,0.0719904919274272
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:protect_lives,0.2682621453696738
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_order,0.3097988447231652
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:seek_status,0.13886357767291724
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:preserve_autonomy,0.009746089643080727
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:serve_authority,0.12636357767291723
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:pursue_truth,0.3376655968037085
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:maintain_bonds,0.4308956891261033
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:seek_comfort,0.03880954677033572
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:self_transcendence,0.09405413514864272
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:accumulate_resources,0.24318135669332872
A_Care_Compassion,0.3333333333333333,S_defection,S7,util:other,0.15
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:A:escape,0.35949699055511497
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:A:hide,0.2570234431552062
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:A:wait,0.5764112215181401
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:help,0.0635288626039998
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:harm,0.11604518566113732
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:ask_info,0.9313384102315889
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:avoid,0.10366323762751647
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:confront,0.563583209935541
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:comfort,0.3552770089328
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:praise,0.27699563408319994
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:apologize,0.2950605667408
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:share_resource,0.25290905720639995
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:treat,0.240865768768
A_Care_Compassion,0.3333333333333333,S_defection,S8,prior:B:guard,0.3191471436176
